CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalItems,Recency,AvgOrderValue,PurchaseSpan
C13282,2023-09-15 20:00:00,2022-12-05 09:00:00,4,566.46,66,108,141.62,284
C13283,2022-03-06 19:00:00,2022-03-06 19:00:00,1,26.1,10,666,26.1,0
C13284,2023-11-12 11:00:00,2022-03-16 09:00:00,15,1792.84,308,50,119.52,606
C13285,2023-12-14 18:00:00,2022-01-28 11:00:00,11,697.14,168,18,63.38,685
C13286,2023-12-21 19:00:00,2022-01-03 09:00:00,38,5462.54,793,11,143.75,717
C13287,2023-09-19 19:00:00,2022-01-02 09:00:00,19,2598.92,436,104,136.79,625
C13288,2022-12-16 10:00:00,2022-06-16 12:00:00,4,461.77,75,381,115.44,182
C13289,2023-09-18 14:00:00,2022-03-24 10:00:00,3,357.87,63,105,119.29,543
C13290,2023-11-27 20:00:00,2022-06-12 11:00:00,7,1096.44,168,35,156.63,533
C13291,2023-03-30 13:00:00,2022-01-07 18:00:00,5,293.38,44,277,58.68,446
C13292,2023-12-25 14:00:00,2022-01-09 20:00:00,39,3663.07,479,7,93.92,714
C13293,2022-05-02 19:00:00,2022-05-02 17:00:00,1,108.62,16,609,108.62,0
C13295,2023-12-07 15:00:00,2022-01-09 11:00:00,27,1471.98,288,25,54.52,697
C13296,2023-11-23 13:00:00,2022-02-11 11:00:00,11,488.31,95,39,44.39,650
C13297,2022-02-21 15:00:00,2022-02-20 08:00:00,2,287.09,43,679,143.55,1
C13299,2023-10-06 18:00:00,2022-01-07 12:00:00,9,574.34,107,87,63.82,637
C13300,2023-12-30 11:00:00,2022-01-19 10:00:00,30,4365.47,641,2,145.52,710
C13301,2023-09-11 16:00:00,2022-01-10 15:00:00,22,1103.66,194,112,50.17,609
C13302,2023-02-11 19:00:00,2023-02-11 09:00:00,1,57.88,20,324,57.88,0
C13303,2023-11-04 11:00:00,2022-03-20 14:00:00,8,881.23,104,58,110.15,593
C13304,2023-10-09 16:00:00,2022-01-21 08:00:00,19,1466.37,302,84,77.18,626
C13305,2023-09-28 08:00:00,2022-01-02 08:00:00,6,852.91,107,95,142.15,634
C13306,2023-11-21 13:00:00,2022-04-24 18:00:00,29,2745.08,421,41,94.66,575
C13307,2023-08-30 16:00:00,2022-10-15 10:00:00,3,230.93,56,124,76.98,319
C13308,2023-08-04 10:00:00,2022-01-17 09:00:00,11,830.07,137,150,75.46,564
C13309,2023-12-14 17:00:00,2022-02-08 08:00:00,29,1272.5,266,18,43.88,674
C13310,2023-09-17 20:00:00,2022-06-24 10:00:00,4,127.19,37,106,31.8,450
C13311,2023-10-25 16:00:00,2022-03-28 09:00:00,5,230.99,42,68,46.2,576
C13313,2023-07-15 08:00:00,2022-06-19 08:00:00,3,676.33,68,170,225.44,391
C13314,2023-09-20 19:00:00,2022-05-04 08:00:00,6,1076.38,175,103,179.4,504
C13315,2022-09-09 19:00:00,2022-08-04 10:00:00,2,148.07,39,479,74.04,36
C13316,2023-10-03 20:00:00,2022-01-16 09:00:00,17,3791.87,539,90,223.05,625
C13317,2022-05-30 13:00:00,2022-05-30 13:00:00,1,19.4,4,581,19.4,0
C13318,2023-11-29 12:00:00,2022-05-07 17:00:00,13,591.66,145,33,45.51,570
C13319,2023-07-24 19:00:00,2022-02-24 10:00:00,6,779.23,130,161,129.87,515
C13320,2023-12-09 20:00:00,2022-01-18 09:00:00,26,2503.67,504,23,96.3,690
C13321,2023-09-28 12:00:00,2022-01-01 08:00:00,12,921.91,163,95,76.83,635
C13322,2022-05-01 18:00:00,2022-05-01 18:00:00,1,69.12,12,610,69.12,0
C13323,2022-01-10 13:00:00,2022-01-10 08:00:00,1,208.0,20,721,208.0,0
C13324,2023-10-13 17:00:00,2022-01-25 18:00:00,8,570.55,98,80,71.32,625
C13325,2023-10-02 20:00:00,2022-01-23 13:00:00,7,397.37,89,91,56.77,617
C13327,2022-05-28 19:00:00,2022-05-28 17:00:00,1,38.44,19,583,38.44,0
C13328,2023-12-19 12:00:00,2022-01-10 13:00:00,8,573.55,69,13,71.69,707
C13329,2023-04-26 19:00:00,2022-01-15 08:00:00,8,1128.42,162,250,141.05,466
C13330,2023-10-16 17:00:00,2022-01-22 10:00:00,12,1756.63,240,77,146.39,632
C13332,2023-10-04 18:00:00,2022-02-05 08:00:00,26,3861.0,639,89,148.5,606
C13333,2023-10-18 20:00:00,2022-06-03 09:00:00,11,1591.65,277,75,144.7,502
C13334,2023-06-15 12:00:00,2022-02-03 11:00:00,5,257.03,45,200,51.41,497
C13335,2023-11-10 16:00:00,2022-01-05 12:00:00,42,4355.58,659,52,103.7,674
C13336,2023-04-05 10:00:00,2022-03-29 08:00:00,5,470.45,87,271,94.09,372
C13337,2023-08-18 15:00:00,2022-03-01 09:00:00,8,1664.55,127,136,208.07,535
C13338,2023-12-26 18:00:00,2022-01-24 17:00:00,16,1278.31,187,6,79.89,701
C13339,2023-10-10 14:00:00,2022-05-13 12:00:00,7,831.95,108,83,118.85,515
C13340,2023-08-22 18:00:00,2022-05-28 20:00:00,4,262.18,44,132,65.54,450
C13341,2023-11-27 16:00:00,2022-01-19 08:00:00,14,1310.5,271,35,93.61,677
C13342,2022-08-20 19:00:00,2022-05-08 18:00:00,2,260.33,24,499,130.16,104
C13343,2022-05-30 17:00:00,2022-05-30 17:00:00,1,32.7,6,581,32.7,0
C13345,2023-11-12 18:00:00,2022-01-03 11:00:00,10,1684.46,312,50,168.45,678
C13346,2023-11-20 20:00:00,2022-04-06 12:00:00,24,2692.94,481,42,112.21,593
C13347,2023-11-16 16:00:00,2022-01-07 08:00:00,17,2215.53,439,46,130.33,678
C13348,2023-11-29 17:00:00,2022-01-08 10:00:00,13,1788.25,292,33,137.56,690
C13349,2023-10-21 16:00:00,2022-06-19 09:00:00,8,750.44,126,72,93.8,489
C13350,2023-09-25 13:00:00,2022-01-14 16:00:00,3,146.22,18,98,48.74,618
C13351,2023-12-27 12:00:00,2022-02-24 10:00:00,28,3226.93,502,5,115.25,671
C13352,2023-11-06 20:00:00,2022-02-15 09:00:00,23,2834.28,457,56,123.23,629
C13353,2023-10-10 13:00:00,2022-01-14 10:00:00,11,764.86,137,83,69.53,634
C13354,2023-01-10 20:00:00,2022-01-23 08:00:00,6,531.58,77,356,88.6,352
C13355,2023-04-25 18:00:00,2022-03-18 12:00:00,8,829.93,107,251,103.74,403
C13356,2022-09-08 18:00:00,2022-02-04 08:00:00,3,574.57,69,480,191.52,216
C13357,2023-09-10 20:00:00,2022-01-22 17:00:00,9,1225.7,185,113,136.19,596
C13358,2022-05-25 18:00:00,2022-01-21 08:00:00,2,155.01,41,586,77.5,124
C13359,2022-01-06 18:00:00,2022-01-06 09:00:00,1,199.33,62,725,199.33,0
C13360,2023-08-03 13:00:00,2022-06-13 11:00:00,6,159.27,39,151,26.54,416
C13361,2023-10-17 18:00:00,2022-01-29 08:00:00,10,1381.37,246,76,138.14,626
C13362,2023-12-14 12:00:00,2022-01-30 12:00:00,15,1569.33,282,18,104.62,683
C13363,2023-08-27 19:00:00,2022-02-06 11:00:00,12,1375.27,204,127,114.61,567
C13364,2023-09-18 16:00:00,2022-12-28 20:00:00,3,356.2,43,105,118.73,263
C13366,2023-02-23 19:00:00,2022-04-27 13:00:00,2,122.07,21,312,61.04,302
C13367,2022-04-02 13:00:00,2022-04-02 13:00:00,1,23.5,10,639,23.5,0
C13368,2023-10-29 17:00:00,2022-02-08 11:00:00,12,1640.46,318,64,136.71,628
C13369,2023-06-03 19:00:00,2022-01-05 14:00:00,11,825.04,158,212,75.0,514
C13370,2023-09-23 17:00:00,2022-06-10 08:00:00,2,189.05,44,100,94.52,470
C13371,2023-09-12 17:00:00,2022-03-24 09:00:00,9,1641.37,270,111,182.37,537
C13372,2023-01-21 18:00:00,2022-07-28 08:00:00,2,191.3,27,345,95.65,177
C13373,2023-09-27 08:00:00,2022-01-04 16:00:00,12,384.44,104,96,32.04,630
C13374,2023-10-31 20:00:00,2022-02-16 10:00:00,31,3697.38,647,62,119.27,622
C13375,2022-01-18 20:00:00,2022-01-18 11:00:00,1,551.64,42,713,551.64,0
C13376,2023-09-23 16:00:00,2022-01-09 11:00:00,16,1468.67,281,100,91.79,622
C13377,2022-01-23 17:00:00,2022-01-23 15:00:00,1,66.57,25,708,66.57,0
C13378,2022-01-16 10:00:00,2022-01-16 10:00:00,1,31.68,12,715,31.68,0
C13379,2023-09-26 19:00:00,2022-02-14 16:00:00,3,172.5,31,97,57.5,589
C13380,2023-09-04 14:00:00,2022-01-30 14:00:00,5,637.79,126,119,127.56,582
C13381,2023-04-29 17:00:00,2022-05-15 15:00:00,2,195.25,32,247,97.62,349
C13382,2022-06-15 20:00:00,2022-06-15 10:00:00,1,58.58,17,565,58.58,0
C13383,2023-11-13 18:00:00,2022-04-13 12:00:00,9,433.3,92,49,48.14,579
C13384,2023-08-22 17:00:00,2022-04-18 10:00:00,10,1121.38,169,132,112.14,491
C13385,2023-09-20 12:00:00,2022-02-19 17:00:00,5,843.66,75,103,168.73,577
C13386,2023-09-21 19:00:00,2022-01-25 08:00:00,8,1249.58,175,102,156.2,604
C13387,2023-10-31 08:00:00,2022-03-01 09:00:00,8,946.18,188,62,118.27,608
C13388,2023-09-22 17:00:00,2022-08-06 13:00:00,6,455.42,87,101,75.9,412
C13389,2023-09-25 20:00:00,2022-05-24 10:00:00,4,702.92,92,98,175.73,489
C13390,2022-04-13 12:00:00,2022-04-13 12:00:00,1,11.4,4,628,11.4,0
C13391,2023-10-14 20:00:00,2022-01-19 13:00:00,13,1805.03,246,79,138.85,633
C13393,2023-09-04 20:00:00,2022-01-19 14:00:00,6,365.66,65,119,60.94,593
C13394,2022-02-23 20:00:00,2022-02-23 09:00:00,1,211.24,41,677,211.24,0
C13395,2023-02-21 11:00:00,2022-05-05 08:00:00,5,359.01,78,314,71.8,292
C13396,2022-10-04 13:00:00,2022-07-28 09:00:00,2,409.38,76,454,204.69,68
C13397,2023-09-30 17:00:00,2022-01-08 09:00:00,27,5524.55,759,93,204.61,630
C13398,2022-04-16 18:00:00,2022-04-16 14:00:00,1,35.0,11,625,35.0,0
C13399,2023-12-02 19:00:00,2022-01-20 14:00:00,38,6150.85,1146,30,161.86,681
C13400,2022-02-21 18:00:00,2022-02-21 09:00:00,1,324.29,45,679,324.29,0
C13402,2023-11-07 13:00:00,2022-02-08 08:00:00,11,973.77,130,55,88.52,637
C13403,2023-12-16 18:00:00,2022-03-07 10:00:00,12,2118.86,272,16,176.57,649
C13404,2023-05-18 20:00:00,2022-04-25 10:00:00,3,850.06,119,228,283.35,388
C13405,2023-10-07 08:00:00,2022-02-17 12:00:00,6,578.63,109,86,96.44,596
C13406,2022-02-13 19:00:00,2022-02-13 13:00:00,1,56.68,20,687,56.68,0
C13407,2023-11-01 17:00:00,2022-01-08 09:00:00,45,4606.67,757,61,102.37,662
C13408,2023-10-05 18:00:00,2022-01-18 08:00:00,30,4293.11,720,88,143.1,625
C13409,2022-01-27 20:00:00,2022-01-27 09:00:00,1,81.4,30,704,81.4,0
C13410,2023-09-05 20:00:00,2022-08-19 10:00:00,4,674.95,142,118,168.74,382
C13411,2022-04-01 10:00:00,2022-04-01 09:00:00,1,47.56,10,640,47.56,0
C13412,2023-09-23 20:00:00,2022-01-17 10:00:00,7,566.66,128,100,80.95,614
C13413,2023-07-07 13:00:00,2023-03-22 10:00:00,4,226.18,35,178,56.54,107
C13414,2023-01-01 17:00:00,2023-01-01 10:00:00,1,79.99,31,365,79.99,0
C13415,2023-02-05 20:00:00,2023-02-03 20:00:00,2,71.44,14,330,35.72,2
C13416,2022-08-07 20:00:00,2022-05-31 10:00:00,2,384.74,50,512,192.37,68
C13417,2023-07-23 12:00:00,2023-03-13 10:00:00,2,183.53,13,162,91.76,132
C13418,2023-04-27 13:00:00,2022-06-14 16:00:00,4,318.36,80,249,79.59,316
C13419,2023-10-12 09:00:00,2022-08-04 09:00:00,5,617.65,87,81,123.53,434
C13420,2022-10-04 20:00:00,2022-01-17 09:00:00,3,174.9,37,454,58.3,260
C13421,2023-10-27 17:00:00,2022-03-22 13:00:00,10,558.21,83,66,55.82,584
C13422,2022-04-03 17:00:00,2022-01-28 16:00:00,3,473.1,27,638,157.7,65
C13423,2023-11-22 20:00:00,2022-01-30 11:00:00,9,742.88,143,40,82.54,661
C13424,2023-09-04 17:00:00,2022-10-14 14:00:00,3,486.23,66,119,162.08,325
C13425,2023-05-11 20:00:00,2022-02-20 18:00:00,3,474.3,87,235,158.1,445
C13426,2023-09-15 15:00:00,2022-04-27 11:00:00,16,1761.32,157,108,110.08,506
C13427,2023-12-31 16:00:00,2022-01-20 15:00:00,26,2001.85,367,1,76.99,710
C13428,2023-09-17 16:00:00,2022-01-02 09:00:00,24,3257.37,533,106,135.72,623
C13429,2023-05-18 20:00:00,2022-10-12 12:00:00,3,250.37,62,228,83.46,218
C13430,2022-02-18 18:00:00,2022-02-18 08:00:00,1,215.9,36,682,215.9,0
C13431,2023-12-30 13:00:00,2022-01-01 10:00:00,31,3203.91,665,2,103.35,728
C13433,2023-12-02 17:00:00,2022-02-24 09:00:00,7,784.43,133,30,112.06,646
C13434,2023-12-14 20:00:00,2022-04-24 08:00:00,4,293.95,53,18,73.49,599
C13435,2022-02-08 20:00:00,2022-02-08 19:00:00,1,77.65,9,692,77.65,0
C13436,2023-11-14 17:00:00,2022-04-23 17:00:00,17,1781.35,233,48,104.79,570
C13437,2023-03-30 08:00:00,2022-02-19 11:00:00,6,492.64,119,277,82.11,403
C13438,2023-12-17 08:00:00,2022-01-06 11:00:00,15,1573.28,243,15,104.89,709
C13439,2023-10-29 09:00:00,2022-01-08 14:00:00,27,3163.84,494,64,117.18,658
C13440,2023-10-28 10:00:00,2022-01-27 09:00:00,6,832.51,100,65,138.75,639
C13441,2023-12-11 20:00:00,2022-02-26 12:00:00,17,2209.09,315,21,129.95,653
C13442,2023-07-16 12:00:00,2022-01-11 11:00:00,5,243.91,63,169,48.78,551
C13443,2023-01-28 19:00:00,2022-02-21 14:00:00,6,715.55,163,338,119.26,341
C13444,2022-11-06 17:00:00,2022-09-18 17:00:00,2,164.91,17,421,82.46,49
C13445,2023-10-04 17:00:00,2022-02-15 11:00:00,12,800.95,151,89,66.75,596
C13446,2023-12-04 17:00:00,2022-01-17 18:00:00,13,933.27,128,28,71.79,685
C13447,2023-09-26 20:00:00,2022-04-27 19:00:00,4,1093.79,118,97,273.45,517
C13449,2023-10-18 11:00:00,2022-01-15 13:00:00,13,867.6,91,75,66.74,640
C13450,2022-06-21 20:00:00,2022-06-21 20:00:00,1,22.0,11,559,22.0,0
C13451,2023-01-27 20:00:00,2022-10-27 09:00:00,2,37.51,8,339,18.76,92
C13452,2023-09-30 15:00:00,2022-03-25 08:00:00,3,342.55,83,93,114.18,554
C13453,2023-05-09 20:00:00,2022-09-11 10:00:00,5,1336.65,184,237,267.33,240
C13454,2023-12-19 18:00:00,2022-01-30 12:00:00,33,1921.73,342,13,58.23,688
C13455,2023-12-04 17:00:00,2022-01-09 11:00:00,48,5612.73,1006,28,116.93,694
C13456,2023-08-21 18:00:00,2022-04-27 09:00:00,6,1000.99,116,133,166.83,481
C13457,2023-10-13 15:00:00,2022-02-11 17:00:00,15,1838.69,255,80,122.58,608
C13458,2022-05-13 17:00:00,2022-05-13 13:00:00,1,135.2,25,598,135.2,0
C13459,2023-11-02 18:00:00,2022-05-15 09:00:00,13,2267.44,375,60,174.42,536
C13460,2023-12-21 11:00:00,2022-01-05 12:00:00,36,1975.59,286,11,54.88,714
C13461,2023-08-20 19:00:00,2022-10-08 16:00:00,4,212.48,37,134,53.12,316
C13462,2023-10-18 19:00:00,2022-05-03 10:00:00,7,1154.33,112,75,164.9,533
C13463,2023-01-13 12:00:00,2022-07-30 16:00:00,3,327.67,68,353,109.22,166
C13464,2023-06-01 20:00:00,2022-05-14 09:00:00,5,851.66,130,214,170.33,383
C13466,2022-09-29 15:00:00,2022-07-20 14:00:00,2,53.97,15,459,26.99,71
C13467,2023-07-12 19:00:00,2022-01-20 13:00:00,4,676.71,121,173,169.18,538
C13468,2022-10-07 17:00:00,2022-01-26 10:00:00,2,83.78,23,451,41.89,254
C13469,2022-02-14 20:00:00,2022-02-14 11:00:00,1,32.24,19,686,32.24,0
C13470,2023-09-09 18:00:00,2022-01-09 12:00:00,12,1462.69,213,114,121.89,608
C13471,2023-12-19 15:00:00,2022-01-25 11:00:00,25,4411.25,731,13,176.45,693
C13472,2023-12-21 13:00:00,2022-03-19 17:00:00,6,150.03,27,11,25.0,641
C13473,2023-09-05 14:00:00,2022-11-27 20:00:00,5,321.58,54,118,64.32,281
C13474,2023-05-27 16:00:00,2022-09-20 08:00:00,2,136.09,31,219,68.04,249
C13475,2023-08-31 20:00:00,2022-05-28 09:00:00,6,855.05,155,123,142.51,460
C13476,2023-05-30 17:00:00,2022-03-09 11:00:00,4,265.46,66,216,66.37,447
C13477,2023-11-23 19:00:00,2022-02-09 10:00:00,36,6400.17,982,39,177.78,652
C13478,2023-06-18 19:00:00,2022-05-03 09:00:00,5,960.23,157,197,192.05,411
C13479,2023-10-13 18:00:00,2022-02-09 16:00:00,7,359.59,50,80,51.37,611
C13480,2023-08-27 20:00:00,2022-01-29 15:00:00,4,288.64,61,127,72.16,575
C13481,2023-09-01 18:00:00,2022-03-19 08:00:00,4,211.38,38,122,52.84,531
C13482,2023-10-12 19:00:00,2022-01-14 13:00:00,11,1027.43,191,81,93.4,636
C13483,2023-12-11 20:00:00,2022-01-21 08:00:00,46,8655.83,1431,21,188.17,689
C13484,2023-10-24 18:00:00,2022-01-05 08:00:00,27,4218.5,594,69,156.24,657
C13485,2022-03-11 17:00:00,2022-01-12 09:00:00,2,212.16,33,661,106.08,58
C13486,2022-03-27 20:00:00,2022-03-27 09:00:00,1,296.42,52,645,296.42,0
C13488,2023-12-24 16:00:00,2022-01-06 10:00:00,26,1607.48,258,8,61.83,717
C13489,2023-11-02 19:00:00,2022-01-17 17:00:00,15,1458.84,329,60,97.26,654
C13490,2023-07-24 09:00:00,2022-01-30 08:00:00,3,177.11,52,161,59.04,540
C13491,2023-08-09 16:00:00,2022-01-21 16:00:00,5,459.16,70,145,91.83,565
C13492,2023-10-28 08:00:00,2022-02-03 18:00:00,30,3009.4,534,65,100.31,631
C13493,2023-09-26 16:00:00,2022-02-20 10:00:00,20,2233.73,303,97,111.69,583
C13494,2023-05-10 14:00:00,2022-01-02 09:00:00,4,707.88,44,236,176.97,493
C13495,2023-06-19 08:00:00,2022-03-11 13:00:00,6,464.66,99,196,77.44,464
C13496,2023-10-07 18:00:00,2022-01-05 14:00:00,7,455.23,135,86,65.03,640
C13497,2023-11-24 20:00:00,2022-01-13 11:00:00,39,5892.16,772,38,151.08,680
C13498,2023-07-31 10:00:00,2023-01-04 08:00:00,2,126.26,30,154,63.13,208
C13499,2022-02-20 18:00:00,2022-02-20 08:00:00,1,189.36,32,680,189.36,0
C13500,2022-02-03 19:00:00,2022-02-03 15:00:00,1,94.68,22,697,94.68,0
C13501,2023-03-28 20:00:00,2022-01-05 08:00:00,4,947.63,107,279,236.91,447
C13502,2023-05-09 20:00:00,2022-07-24 13:00:00,2,348.94,56,237,174.47,289
C13503,2023-12-31 16:00:00,2022-01-10 10:00:00,39,3087.91,571,1,79.18,720
C13504,2023-06-29 14:00:00,2022-08-24 09:00:00,5,460.73,115,186,92.15,309
C13505,2023-10-18 20:00:00,2022-02-11 12:00:00,8,820.5,162,75,102.56,614
C13506,2023-07-27 16:00:00,2022-08-06 12:00:00,5,359.27,58,158,71.85,355
C13507,2023-10-14 14:00:00,2023-02-05 10:00:00,6,680.91,109,79,113.49,251
C13508,2023-08-21 13:00:00,2022-01-08 11:00:00,13,942.26,174,133,72.48,590
C13509,2023-12-29 17:00:00,2022-01-02 14:00:00,45,4743.96,719,3,105.42,726
C13510,2023-10-13 17:00:00,2022-03-03 09:00:00,7,1840.19,257,80,262.88,589
C13511,2023-12-17 16:00:00,2022-02-26 12:00:00,31,5416.61,855,15,174.73,659
C13512,2023-09-30 13:00:00,2022-01-04 12:00:00,3,134.14,31,93,44.71,634
C13513,2022-04-15 20:00:00,2022-04-15 20:00:00,1,5.96,1,626,5.96,0
C13514,2023-06-25 15:00:00,2022-01-18 17:00:00,4,368.38,52,190,92.1,522
C13515,2023-09-22 18:00:00,2022-06-29 13:00:00,3,621.65,90,101,207.22,450
C13518,2023-04-18 19:00:00,2022-03-12 09:00:00,4,617.92,75,258,154.48,402
C13519,2022-04-02 12:00:00,2022-04-02 12:00:00,1,22.14,3,639,22.14,0
C13520,2023-07-29 08:00:00,2022-01-30 18:00:00,7,305.4,43,156,43.63,544
C13521,2023-06-18 14:00:00,2022-05-17 15:00:00,9,1182.54,167,197,131.39,396
C13522,2023-10-28 20:00:00,2022-03-08 13:00:00,8,745.44,121,65,93.18,599
C13523,2023-08-16 18:00:00,2022-03-04 10:00:00,6,668.24,95,138,111.37,530
C13524,2022-08-31 18:00:00,2022-08-31 09:00:00,1,145.82,39,488,145.82,0
C13525,2023-10-26 14:00:00,2022-03-21 09:00:00,11,1471.33,163,67,133.76,584
C13526,2023-12-06 19:00:00,2022-01-02 11:00:00,26,3447.45,636,26,132.59,703
C13527,2022-08-17 18:00:00,2022-07-20 08:00:00,2,734.88,91,502,367.44,28
C13528,2023-11-15 11:00:00,2022-01-20 20:00:00,31,2922.72,417,47,94.28,663
C13529,2023-02-15 14:00:00,2023-01-07 13:00:00,3,38.13,13,320,12.71,39
C13530,2022-05-18 09:00:00,2022-05-18 09:00:00,1,2.62,2,593,2.62,0
C13531,2023-05-31 08:00:00,2022-05-16 12:00:00,4,492.24,59,215,123.06,379
C13532,2023-09-09 18:00:00,2022-02-14 20:00:00,6,488.18,103,114,81.36,571
C13533,2022-03-09 19:00:00,2022-03-09 15:00:00,1,62.38,16,663,62.38,0
C13534,2023-09-14 18:00:00,2022-01-04 17:00:00,13,1111.3,180,109,85.48,618
C13535,2023-01-25 15:00:00,2022-09-07 12:00:00,2,41.04,12,341,20.52,140
C13536,2023-08-21 11:00:00,2023-08-21 10:00:00,1,38.48,12,133,38.48,0
C13537,2023-11-14 17:00:00,2022-01-10 17:00:00,11,1020.73,197,48,92.79,673
C13538,2023-11-25 18:00:00,2022-01-15 10:00:00,32,4526.09,712,37,141.44,679
C13539,2023-10-29 11:00:00,2022-05-21 12:00:00,11,1551.3,226,64,141.03,525
C13540,2023-10-09 09:00:00,2022-02-20 13:00:00,14,834.41,122,84,59.6,595
C13541,2023-09-20 12:00:00,2023-03-29 10:00:00,3,513.22,83,103,171.07,175
C13542,2022-06-25 16:00:00,2022-06-25 16:00:00,1,74.97,9,555,74.97,0
C13543,2023-10-24 18:00:00,2022-02-23 20:00:00,6,926.74,162,69,154.46,607
C13544,2023-09-10 20:00:00,2022-01-29 08:00:00,26,4797.03,794,113,184.5,589
C13546,2023-11-19 20:00:00,2022-01-27 08:00:00,38,4098.96,685,43,107.87,661
C13547,2023-12-06 20:00:00,2022-02-15 09:00:00,11,658.65,98,26,59.88,659
C13548,2023-04-24 12:00:00,2022-03-05 11:00:00,4,387.8,81,252,96.95,415
C13549,2023-04-17 20:00:00,2022-02-21 08:00:00,3,675.86,111,259,225.29,420
C13550,2023-11-12 15:00:00,2022-01-20 15:00:00,32,3073.17,371,50,96.04,661
C13551,2023-10-18 17:00:00,2022-01-14 10:00:00,19,1699.34,306,75,89.44,642
C13552,2023-12-23 09:00:00,2022-01-12 09:00:00,38,2946.84,359,9,77.55,710
C13553,2023-07-03 19:00:00,2022-07-08 15:00:00,4,283.43,71,182,70.86,360
C13554,2023-03-03 14:00:00,2022-01-18 09:00:00,3,91.9,23,304,30.63,409
C13555,2023-11-29 18:00:00,2022-03-05 18:00:00,10,694.08,131,33,69.41,634
C13556,2023-09-04 18:00:00,2022-04-13 10:00:00,2,205.38,29,119,102.69,509
C13557,2022-01-30 12:00:00,2022-01-30 08:00:00,1,76.36,26,701,76.36,0
C13558,2023-11-05 18:00:00,2022-01-23 13:00:00,15,2865.11,446,57,191.01,651
C13559,2023-10-26 15:00:00,2022-02-20 09:00:00,7,862.26,116,67,123.18,613
C13560,2023-04-24 18:00:00,2022-07-07 08:00:00,6,312.91,70,252,52.15,291
C13561,2023-05-14 16:00:00,2022-03-31 20:00:00,5,128.84,33,232,25.77,408
C13562,2023-08-24 19:00:00,2022-01-09 16:00:00,6,774.66,113,130,129.11,592
C13563,2023-03-30 18:00:00,2022-02-11 10:00:00,4,639.51,107,277,159.88,412
C13564,2022-05-19 13:00:00,2022-05-19 13:00:00,1,14.1,5,592,14.1,0
C13565,2022-02-26 09:00:00,2022-02-26 09:00:00,1,31.35,11,674,31.35,0
C13566,2022-11-01 19:00:00,2022-02-12 13:00:00,5,536.53,71,426,107.31,262
C13567,2023-02-18 18:00:00,2022-05-06 12:00:00,3,162.11,27,317,54.04,288
C13568,2023-02-13 15:00:00,2022-02-03 13:00:00,7,279.05,90,322,39.86,375
C13569,2023-09-03 09:00:00,2022-11-28 15:00:00,4,457.87,46,120,114.47,278
C13570,2023-09-11 20:00:00,2022-01-18 10:00:00,5,175.41,51,112,35.08,601
C13571,2023-04-10 10:00:00,2022-04-08 14:00:00,7,916.7,145,266,130.96,366
C13572,2023-05-30 20:00:00,2022-10-24 08:00:00,4,434.05,75,216,108.51,218
C13573,2023-05-11 18:00:00,2022-01-10 09:00:00,4,785.66,127,235,196.42,486
C13574,2023-12-26 20:00:00,2022-01-28 08:00:00,9,1693.45,195,6,188.16,697
C13576,2023-12-03 18:00:00,2022-02-14 09:00:00,39,7868.72,1131,29,201.76,657
C13577,2023-11-10 20:00:00,2022-01-14 08:00:00,11,1223.87,230,52,111.26,665
C13578,2023-12-18 20:00:00,2022-01-13 08:00:00,15,2003.26,321,14,133.55,704
C13579,2023-03-15 20:00:00,2022-04-11 10:00:00,2,64.75,11,292,32.38,338
C13580,2023-09-23 15:00:00,2022-06-24 08:00:00,7,1524.29,170,100,217.76,456
C13581,2023-01-15 20:00:00,2023-01-15 08:00:00,1,137.37,39,351,137.37,0
C13582,2023-06-16 20:00:00,2022-06-25 13:00:00,3,198.01,38,199,66.0,356
C13583,2023-07-27 20:00:00,2022-01-14 08:00:00,4,395.37,75,158,98.84,559
C13584,2023-07-09 19:00:00,2023-07-09 19:00:00,1,36.81,9,176,36.81,0
C13585,2023-09-11 18:00:00,2022-05-01 10:00:00,6,288.4,50,112,48.07,498
C13586,2023-08-13 08:00:00,2022-07-23 08:00:00,7,962.36,158,141,137.48,386
C13587,2022-01-30 19:00:00,2022-01-30 13:00:00,1,8.46,2,701,8.46,0
C13588,2023-10-31 09:00:00,2022-01-08 12:00:00,7,607.72,67,62,86.82,660
C13589,2023-10-20 20:00:00,2022-01-14 15:00:00,39,5422.47,806,73,139.04,644
C13590,2023-02-02 10:00:00,2022-05-10 09:00:00,4,462.42,69,333,115.6,268
C13591,2022-01-22 20:00:00,2022-01-22 12:00:00,1,65.72,20,709,65.72,0
C13592,2023-09-25 19:00:00,2022-01-02 12:00:00,6,641.44,152,98,106.91,631
C13593,2023-12-10 20:00:00,2022-01-25 10:00:00,35,6736.51,896,22,192.47,684
C13594,2023-09-28 16:00:00,2022-01-26 08:00:00,7,1211.09,168,95,173.01,610
C13595,2023-07-29 10:00:00,2022-05-05 16:00:00,6,754.19,117,156,125.7,449
C13596,2023-04-19 18:00:00,2022-01-22 14:00:00,11,1874.22,318,257,170.38,452
C13597,2023-08-25 18:00:00,2022-01-07 11:00:00,8,781.7,118,129,97.71,595
C13599,2023-04-27 18:00:00,2022-02-18 18:00:00,10,1020.68,151,249,102.07,433
