CustomerID,Frequency,Monetary,AvgOrderValue,PurchaseSpan,TotalItems,DaysSinceFirst,PurchaseRate,churned,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_United Kingdom,churn_probability,risk_level
C13120,9,478.55,53.17,600,102,715,0.3771,1,False,False,True,False,False,0.9981,High
C13122,13,1162.23,89.4,671,236,705,0.5524,0,False,False,False,False,True,0.0002,Low
C13123,6,1424.71,237.45,439,219,692,0.2597,1,False,False,False,False,True,0.9998,High
C13124,30,1046.96,34.9,571,264,673,1.3353,1,False,False,False,True,False,0.9674,High
C13126,1,18.45,18.45,0,5,677,0.0442,1,False,False,False,False,True,1.0,High
C13127,23,4172.92,181.43,669,633,722,0.9544,0,False,False,False,False,True,0.0002,Low
C13128,4,281.21,70.3,207,57,563,0.2128,1,False,False,False,False,True,0.9997,High
C13129,3,255.21,85.07,357,35,450,0.1996,1,False,False,False,False,True,0.9849,High
C13130,27,2229.27,82.57,604,400,724,1.1172,1,False,False,False,False,True,0.999,High
C13132,7,263.22,37.6,625,47,728,0.2881,1,False,False,False,True,False,0.9994,High
C13133,24,2141.54,89.23,660,302,696,1.033,0,False,False,False,False,True,0.0001,Low
C13135,6,1073.74,178.96,440,159,556,0.3232,1,False,False,False,False,True,0.9952,High
C13136,46,5665.68,123.17,666,1098,700,1.9686,0,False,False,False,False,True,0.0001,Low
C13137,3,313.11,104.37,380,45,533,0.1685,1,False,False,False,False,True,0.9997,High
C13138,5,549.28,109.86,376,106,514,0.2913,1,False,False,False,True,False,0.9781,High
C13139,39,5616.02,144.0,629,954,709,1.6479,0,False,True,False,False,False,0.0031,Low
C13140,10,1583.83,158.38,530,197,629,0.4762,1,False,False,False,False,True,0.9261,High
C13141,3,215.49,71.83,316,41,487,0.1844,1,False,True,False,False,False,0.9998,High
C13142,14,1922.6,137.33,614,311,674,0.6222,0,True,False,False,False,False,0.0029,Low
C13144,1,17.78,17.78,0,7,648,0.0462,1,False,False,True,False,False,1.0,High
C13145,2,169.8,84.9,131,24,720,0.0832,1,False,False,False,False,True,1.0,High
C13146,5,330.16,66.03,601,67,680,0.2203,0,False,False,False,False,True,0.0083,Low
C13147,1,99.15,99.15,0,14,583,0.0514,1,False,False,False,False,True,1.0,High
C13148,2,281.61,140.8,186,41,427,0.1402,1,False,False,False,False,True,0.9997,High
C13149,14,1933.96,138.14,334,269,398,1.0526,0,False,False,True,False,False,0.0478,Low
C13150,21,1907.69,90.84,671,343,703,0.8949,0,False,False,False,False,True,0.0002,Low
C13151,16,2128.24,133.01,586,326,707,0.678,1,False,False,False,False,True,0.9973,High
C13152,7,556.86,79.55,583,101,722,0.2905,1,False,False,False,False,True,0.9995,High
C13153,9,1194.34,132.7,607,178,653,0.4128,0,False,False,False,False,True,0.0037,Low
C13154,7,594.13,84.88,519,95,708,0.2962,1,False,False,False,False,True,0.9996,High
C13156,4,122.67,30.67,562,38,721,0.1662,1,False,True,False,False,False,0.9998,High
C13157,3,138.07,46.02,544,32,653,0.1376,1,False,True,False,False,False,0.9992,High
C13158,6,203.87,33.98,384,44,486,0.3696,1,False,False,False,True,False,0.9445,High
C13159,1,406.95,406.95,0,47,651,0.046,1,False,False,False,False,True,1.0,High
C13161,16,1017.42,63.59,599,220,624,0.768,0,False,False,True,False,False,0.0025,Low
C13162,10,1621.27,162.13,499,233,589,0.5085,1,False,False,False,False,True,0.8212,High
C13163,10,1171.54,117.15,672,253,711,0.4213,0,False,True,False,False,False,0.0002,Low
C13165,7,1005.57,143.65,643,162,707,0.2966,0,False,False,False,False,True,0.0003,Low
C13166,7,711.83,101.69,703,105,722,0.2905,0,False,False,False,False,True,0.0003,Low
C13167,30,5997.97,199.93,707,894,725,1.2397,0,False,False,False,True,False,0.0003,Low
C13168,3,428.9,142.97,50,73,726,0.1238,1,False,False,True,False,False,1.0,High
C13169,10,1505.95,150.6,492,274,547,0.5474,0,False,False,False,False,True,0.0097,Low
C13171,8,1167.71,145.96,543,265,709,0.338,1,False,False,False,False,True,0.9997,High
C13172,13,1528.31,117.56,579,289,724,0.5379,1,False,False,False,True,False,0.9992,High
C13173,1,124.29,124.29,0,25,659,0.0455,1,False,False,False,False,True,1.0,High
C13174,1,13.4,13.4,0,1,643,0.0466,1,False,False,False,False,True,1.0,High
C13175,13,2395.69,184.28,574,391,727,0.5357,1,False,False,False,False,True,0.9994,High
C13176,7,387.94,55.42,505,75,637,0.3292,1,False,False,False,False,True,0.9917,High
C13177,14,3272.39,233.74,627,355,723,0.5801,1,False,False,False,False,True,0.9853,High
C13179,41,3417.03,83.34,685,701,687,1.7878,0,False,False,False,True,False,0.0001,Low
C13180,1,15.6,15.6,0,10,587,0.051,1,False,False,False,False,True,1.0,High
C13181,5,263.04,52.61,328,63,677,0.2212,1,False,False,False,False,True,1.0,High
C13182,2,347.22,173.61,155,73,261,0.229,1,False,False,False,False,True,0.9981,High
C13183,27,1625.73,60.21,686,228,729,1.1096,0,False,False,False,False,True,0.0002,Low
C13184,9,815.0,90.56,685,168,692,0.3896,0,False,False,False,False,True,0.0001,Low
C13185,10,1010.12,101.01,606,163,698,0.4292,1,False,False,False,True,False,0.7982,High
C13186,11,1606.2,146.02,428,213,601,0.5482,1,False,False,False,False,True,0.9935,High
C13187,3,418.32,139.44,561,62,714,0.1259,1,False,False,False,False,True,0.9998,High
C13188,1,469.32,469.32,0,38,682,0.0439,1,False,False,False,False,True,1.0,High
C13189,1,49.71,49.71,0,22,653,0.0459,1,False,True,False,False,False,1.0,High
C13190,2,200.53,100.26,26,41,177,0.3371,1,False,False,False,False,True,0.9985,High
C13191,19,1024.51,53.92,598,191,725,0.7851,1,False,False,False,False,True,0.9993,High
C13192,3,474.58,158.19,321,98,625,0.1438,1,False,True,False,False,False,1.0,High
C13193,9,1670.37,185.6,425,278,659,0.4091,1,False,False,False,False,True,0.9994,High
C13194,3,170.12,56.71,526,35,717,0.1253,1,False,False,False,False,True,0.9999,High
C13196,5,270.12,54.02,417,82,697,0.2149,1,False,False,False,False,True,0.9999,High
C13197,22,2405.84,109.36,609,454,673,0.9792,0,False,False,False,False,True,0.0033,Low
C13198,7,299.83,42.83,510,51,697,0.3009,1,False,False,False,False,True,0.9995,High
C13199,4,221.77,55.44,166,33,705,0.17,1,False,False,False,False,True,1.0,High
C13200,2,215.53,107.76,343,27,429,0.1395,0,False,False,False,True,False,0.0139,Low
C13201,1,21.32,21.32,0,8,727,0.0412,1,False,False,False,False,True,1.0,High
C13202,1,192.56,192.56,0,30,602,0.0498,1,False,False,False,False,True,1.0,High
C13203,4,405.51,101.38,285,85,636,0.1884,1,False,False,False,False,True,0.9999,High
C13204,5,162.17,32.43,332,45,563,0.266,1,False,False,False,False,True,0.9982,High
C13205,8,1181.48,147.68,576,174,724,0.331,1,False,False,False,False,True,0.9997,High
C13206,20,3233.62,161.68,622,566,714,0.8392,1,False,False,False,True,False,0.9731,High
C13207,5,405.49,81.1,374,57,563,0.266,1,False,False,False,False,True,0.9963,High
C13208,5,663.59,132.72,616,126,715,0.2095,1,False,False,False,False,True,0.9979,High
C13209,2,323.55,161.77,7,56,607,0.0987,1,False,False,False,False,True,1.0,High
C13210,5,415.92,83.18,290,79,396,0.3778,1,False,False,False,False,True,0.9401,High
C13211,47,4701.28,100.03,679,755,722,1.9502,0,False,False,True,False,False,0.0002,Low
C13212,12,1381.7,115.14,555,203,645,0.5573,1,True,False,False,False,False,0.9186,High
C13213,5,796.98,159.4,69,28,132,1.1278,0,True,False,False,False,False,0.0276,Low
C13214,18,2484.58,138.03,651,402,724,0.7448,0,False,False,False,False,True,0.0003,Low
C13215,1,38.62,38.62,0,8,686,0.0437,1,False,False,False,False,True,1.0,High
C13216,27,1972.47,73.05,689,302,708,1.1425,0,False,False,False,False,True,0.0001,Low
C13217,10,1134.18,113.42,453,200,599,0.5,1,False,False,False,True,False,0.9946,High
C13218,11,337.62,30.69,627,72,670,0.4918,0,False,True,False,False,False,0.0008,Low
C13219,1,271.63,271.63,0,34,695,0.0431,1,False,False,False,True,False,1.0,High
C13220,2,142.65,71.32,468,9,707,0.0847,1,False,False,True,False,False,1.0,High
C13221,12,1495.89,124.66,662,194,727,0.4945,0,False,True,False,False,False,0.0002,Low
C13222,1,28.38,28.38,0,6,415,0.0721,1,False,False,False,False,True,0.9998,High
C13223,7,962.61,137.52,253,140,588,0.3565,1,False,False,False,False,True,0.9994,High
C13224,1,85.58,85.58,0,13,654,0.0458,1,False,False,False,False,True,1.0,High
C13225,4,91.02,22.76,470,29,607,0.1974,1,False,False,False,False,True,0.9986,High
C13226,1,89.53,89.53,0,12,718,0.0417,1,False,False,False,False,True,1.0,High
C13227,1,106.24,106.24,0,16,624,0.048,1,False,False,False,False,True,1.0,High
C13228,1,30.47,30.47,0,11,609,0.0492,1,False,False,False,False,True,1.0,High
C13229,2,237.97,118.98,372,36,493,0.1215,1,False,False,False,False,True,0.9987,High
C13230,4,391.25,97.81,334,75,535,0.2239,1,False,False,False,True,False,0.9979,High
C13231,14,1754.19,125.3,554,246,673,0.6231,1,False,False,False,False,True,0.996,High
C13232,1,27.96,27.96,0,12,470,0.0637,1,False,False,False,True,False,0.9999,High
C13233,3,102.53,34.18,322,27,545,0.1648,1,False,False,False,True,False,0.9999,High
C13234,3,223.99,74.66,325,31,417,0.2153,1,False,False,False,False,True,0.9952,High
C13235,5,574.47,114.89,664,96,722,0.2075,0,False,False,False,False,True,0.0006,Low
C13236,3,423.11,141.04,491,77,651,0.138,1,False,False,False,True,False,0.9996,High
C13237,1,28.77,28.77,0,9,554,0.0541,1,True,False,False,False,False,1.0,High
C13238,24,1186.78,49.45,687,238,713,1.0084,0,False,False,False,True,False,0.0002,Low
C13239,1,330.73,330.73,0,31,722,0.0415,1,False,False,False,False,True,1.0,High
C13240,2,58.38,29.19,202,23,724,0.0828,1,False,False,False,False,True,1.0,High
C13242,1,14.63,14.63,0,11,538,0.0557,1,False,True,False,False,False,1.0,High
C13243,8,1001.57,125.2,586,164,666,0.3598,0,False,False,False,False,True,0.0352,Low
C13244,1,36.95,36.95,0,5,671,0.0446,1,False,False,False,True,False,1.0,High
C13245,5,627.21,125.44,404,67,580,0.2582,1,False,False,False,False,True,0.9966,High
C13247,16,1896.55,118.53,645,289,681,0.7038,0,False,False,False,False,True,0.0001,Low
C13248,6,177.15,29.52,579,56,687,0.2616,1,False,False,False,False,True,0.9931,High
C13249,10,1235.58,123.56,585,198,674,0.4444,1,False,False,False,True,False,0.7995,High
C13250,1,322.57,322.57,0,19,213,0.1402,1,False,False,False,False,True,0.9988,High
C13251,11,567.06,51.55,644,113,691,0.4769,0,False,False,False,False,True,0.0002,Low
C13252,42,1773.44,42.22,725,356,729,1.726,0,False,False,False,False,True,0.0004,Low
C13253,5,1025.66,205.13,328,167,515,0.2907,1,False,False,False,False,True,0.9964,High
C13254,29,4468.83,154.1,598,792,600,1.4476,0,False,False,False,False,True,0.0009,Low
C13255,2,64.09,32.04,2,17,708,0.0846,1,False,False,False,False,True,1.0,High
C13256,1,164.05,164.05,0,15,715,0.0419,1,False,False,False,False,True,1.0,High
C13257,9,904.66,100.52,503,187,675,0.3994,1,False,False,False,False,True,0.9988,High
C13258,1,19.65,19.65,0,3,339,0.0882,1,False,False,False,True,False,0.9998,High
C13259,14,1636.94,116.92,623,284,699,0.6,0,False,False,False,False,True,0.0042,Low
C13260,3,1198.25,399.42,259,40,478,0.1879,1,False,False,False,True,False,0.9943,High
C13261,1,207.18,207.18,0,18,667,0.0449,1,False,False,False,False,True,1.0,High
C13262,1,176.84,176.84,0,28,631,0.0475,1,False,False,False,False,True,1.0,High
C13263,10,481.21,48.12,555,75,679,0.4412,1,False,False,False,False,True,0.9972,High
C13264,5,491.73,98.35,520,64,685,0.2187,1,False,False,False,False,True,0.9992,High
C13265,7,417.55,59.65,726,97,728,0.2881,0,False,False,False,False,True,0.0003,Low
C13267,49,5429.88,110.81,668,913,723,2.0304,0,False,True,False,False,False,0.0002,Low
C13268,4,202.21,50.55,118,64,513,0.2335,1,False,False,False,False,True,0.9974,High
C13269,2,78.99,39.49,195,22,722,0.083,1,False,False,False,True,False,1.0,High
C13270,5,615.1,123.02,419,102,533,0.2809,1,False,False,False,False,True,0.98,High
C13271,37,6381.65,172.48,671,945,711,1.559,0,False,False,False,False,True,0.0001,Low
C13273,12,627.27,52.27,628,129,716,0.5021,0,False,True,False,False,False,0.1025,Low
C13274,2,513.07,256.54,59,35,362,0.1653,1,False,True,False,False,False,0.9988,High
C13275,13,1511.6,116.28,718,237,724,0.5379,0,False,True,False,False,False,0.0002,Low
C13276,7,997.06,142.44,600,202,653,0.3211,0,False,False,False,True,False,0.0059,Low
C13277,2,197.57,98.78,130,36,317,0.1887,1,False,False,False,False,True,0.9998,High
C13278,9,1244.04,138.23,516,219,650,0.4147,1,False,False,False,False,True,0.9944,High
C13279,12,1720.75,143.4,608,310,648,0.5547,0,False,False,False,False,True,0.0008,Low
C13280,12,1614.06,134.5,507,152,711,0.5056,1,False,False,False,False,True,0.9997,High
C13281,11,1571.79,142.89,630,192,687,0.4797,0,False,False,False,False,True,0.0014,Low
C13282,4,566.46,141.62,284,66,391,0.3061,1,False,False,False,False,True,0.8759,High
C13283,1,26.1,26.1,0,10,665,0.045,1,False,False,False,False,True,1.0,High
C13284,15,1792.84,119.52,606,308,655,0.686,0,False,True,False,False,False,0.0036,Low
C13285,11,697.14,63.38,685,168,702,0.4694,0,False,False,False,False,True,0.0001,Low
C13286,38,5462.54,143.75,717,793,727,1.5659,0,False,False,False,False,True,0.0001,Low
C13287,19,2598.92,136.79,625,436,728,0.7819,1,False,True,False,False,False,0.9978,High
C13288,4,461.77,115.44,182,75,563,0.2128,1,False,False,False,True,False,0.9997,High
C13289,3,357.87,119.29,543,63,647,0.1389,1,False,False,False,True,False,0.999,High
C13290,7,1096.44,156.63,533,168,567,0.3697,0,False,False,False,False,True,0.0176,Low
C13291,5,293.38,58.68,446,44,723,0.2072,1,False,False,False,False,True,1.0,High
C13292,39,3663.07,93.92,714,479,721,1.6205,0,False,False,False,True,False,0.0002,Low
C13293,1,108.62,108.62,0,16,608,0.0493,1,False,False,False,False,True,1.0,High
C13295,27,1471.98,54.52,697,288,721,1.1219,0,False,False,False,True,False,0.0002,Low
C13296,11,488.31,44.39,650,95,688,0.479,0,False,False,False,True,False,0.0002,Low
C13297,2,287.09,143.55,1,43,679,0.0882,1,False,False,False,False,True,1.0,High
C13299,9,574.34,63.82,637,107,723,0.3729,0,False,False,False,False,True,0.0003,Low
C13300,30,4365.47,145.52,710,641,711,1.264,0,False,False,False,True,False,0.0001,Low
C13301,22,1103.66,50.17,609,194,720,0.9154,1,False,False,False,False,True,0.9974,High
C13302,1,57.88,57.88,0,20,323,0.0926,1,False,False,False,False,True,0.9998,High
C13303,8,881.23,110.15,593,104,651,0.3681,0,False,False,False,False,True,0.0018,Low
C13304,19,1466.37,77.18,626,302,709,0.8028,0,False,False,False,True,False,0.0044,Low
C13305,6,852.91,142.15,634,107,728,0.2469,1,False,False,False,False,True,0.9875,High
C13306,29,2745.08,94.66,575,421,616,1.41,0,False,False,False,False,True,0.0057,Low
C13307,3,230.93,76.98,319,56,442,0.2032,1,False,False,False,False,True,0.9975,High
C13308,11,830.07,75.46,564,137,713,0.4622,1,False,False,False,False,True,0.9985,High
C13309,29,1272.5,43.88,674,266,691,1.2572,0,False,False,False,True,False,0.0001,Low
C13310,4,127.19,31.8,450,37,555,0.2158,1,False,False,False,False,True,0.9972,High
C13311,5,230.99,46.2,576,42,643,0.2329,0,False,False,False,False,True,0.0142,Low
C13313,3,676.33,225.44,391,68,560,0.1604,1,False,False,False,False,True,0.9999,High
C13314,6,1076.38,179.4,504,175,606,0.2965,1,False,False,True,False,False,0.91,High
C13315,2,148.07,74.04,36,39,514,0.1165,1,False,False,False,False,True,0.9999,High
C13316,17,3791.87,223.05,625,539,714,0.7133,1,False,False,False,True,False,0.9257,High
C13317,1,19.4,19.4,0,4,580,0.0516,1,False,False,False,False,True,1.0,High
C13318,13,591.66,45.51,570,145,603,0.6457,0,False,False,False,False,True,0.0041,Low
C13319,6,779.23,129.87,515,130,675,0.2663,1,False,False,False,False,True,0.9992,High
C13320,26,2503.67,96.3,690,504,712,1.094,0,True,False,False,False,False,0.0001,Low
C13321,12,921.91,76.83,635,163,729,0.4932,1,False,False,False,False,True,0.9688,High
C13322,1,69.12,69.12,0,12,609,0.0492,1,False,False,False,False,True,1.0,High
C13323,1,208.0,208.0,0,20,720,0.0416,1,False,False,False,True,False,1.0,High
C13324,8,570.55,71.32,625,98,705,0.3399,0,False,False,False,False,True,0.0123,Low
C13325,7,397.37,56.77,617,89,707,0.2966,1,False,False,False,False,True,0.9578,High
C13327,1,38.44,38.44,0,19,582,0.0515,1,False,False,False,False,True,1.0,High
C13328,8,573.55,71.69,707,69,720,0.3329,0,False,False,False,False,True,0.0003,Low
C13329,8,1128.42,141.05,466,162,715,0.3352,1,False,False,False,False,True,1.0,High
C13330,12,1756.63,146.39,632,240,708,0.5078,0,False,False,False,False,True,0.0026,Low
C13332,26,3861.0,148.5,606,639,694,1.1223,0,False,False,False,True,False,0.2541,Low
C13333,11,1591.65,144.7,502,277,576,0.5719,0,False,False,True,False,False,0.0222,Low
C13334,5,257.03,51.41,497,45,696,0.2152,1,True,False,False,False,False,0.9997,High
C13335,42,4355.58,103.7,674,659,725,1.7355,0,False,False,False,False,True,0.0002,Low
C13336,5,470.45,94.09,372,87,642,0.2333,1,False,False,True,False,False,0.9996,High
C13337,8,1664.55,208.07,535,127,670,0.3577,1,False,False,False,False,True,0.996,High
C13338,16,1278.31,79.89,701,187,706,0.6789,0,False,False,False,False,True,0.0002,Low
C13339,7,831.95,118.85,515,108,597,0.3512,0,False,False,False,False,True,0.7134,High
C13340,4,262.18,65.54,450,44,582,0.2058,1,False,False,False,False,True,0.9988,High
C13341,14,1310.5,93.61,677,271,711,0.5899,0,False,True,False,False,False,0.0002,Low
C13342,2,260.33,130.16,104,24,602,0.0995,1,False,False,False,False,True,1.0,High
C13343,1,32.7,32.7,0,6,580,0.0516,1,False,False,False,False,True,1.0,High
C13345,10,1684.46,168.45,678,312,727,0.4121,0,False,False,False,False,True,0.0003,Low
C13346,24,2692.94,112.21,593,481,634,1.1339,0,False,False,False,True,False,0.0025,Low
C13347,17,2215.53,130.33,678,439,723,0.7044,0,False,False,False,False,True,0.0003,Low
C13348,13,1788.25,137.56,690,292,722,0.5394,0,False,False,False,False,True,0.0003,Low
C13349,8,750.44,93.8,489,126,560,0.4278,0,False,False,False,False,True,0.0139,Low
C13350,3,146.22,48.74,618,18,716,0.1255,1,False,False,False,False,True,0.9995,High
C13351,28,3226.93,115.25,671,502,675,1.2426,0,False,False,False,False,True,0.0001,Low
C13352,23,2834.28,123.23,629,457,684,1.0073,0,False,False,False,True,False,0.0008,Low
C13353,11,764.86,69.53,634,137,716,0.4603,0,False,False,True,False,False,0.0083,Low
C13354,6,531.58,88.6,352,77,707,0.2542,1,False,False,False,False,True,1.0,High
C13355,8,829.93,103.74,403,107,653,0.367,1,False,False,False,False,True,0.9996,High
C13356,3,574.57,191.52,216,69,695,0.1293,1,False,False,False,False,True,1.0,High
C13357,9,1225.7,136.19,596,185,708,0.3808,1,False,False,False,False,True,0.9976,High
C13358,2,155.01,77.5,124,41,709,0.0845,1,False,False,False,False,True,1.0,High
C13359,1,199.33,199.33,0,62,724,0.0414,1,False,False,False,False,True,1.0,High
C13360,6,159.27,26.54,416,39,566,0.3175,1,False,False,False,False,True,0.9964,High
C13361,10,1381.37,138.14,626,246,701,0.4274,0,False,False,False,False,True,0.0024,Low
C13362,15,1569.33,104.62,683,282,700,0.6419,0,True,False,False,False,False,0.0001,Low
C13363,12,1375.27,114.61,567,204,693,0.5187,1,False,False,False,False,True,0.9968,High
C13364,3,356.2,118.73,263,43,368,0.2439,1,False,False,False,False,True,0.9917,High
C13366,2,122.07,61.04,302,21,613,0.0977,1,False,False,False,False,True,1.0,High
C13367,1,23.5,23.5,0,10,638,0.0469,1,False,False,False,False,True,1.0,High
C13368,12,1640.46,136.71,628,318,691,0.5202,0,False,False,False,False,True,0.0011,Low
C13369,11,825.04,75.0,514,158,725,0.4545,1,False,False,False,False,True,0.9998,High
C13370,2,189.05,94.52,470,44,569,0.1053,1,False,False,False,False,True,0.9997,High
C13371,9,1641.37,182.37,537,270,647,0.4167,1,False,False,False,False,True,0.975,High
C13372,2,191.3,95.65,177,27,521,0.1149,1,False,True,False,False,False,0.9999,High
C13373,12,384.44,32.04,630,104,726,0.4952,1,False,False,False,False,True,0.9867,High
C13374,31,3697.38,119.27,622,647,683,1.3596,0,False,False,False,True,False,0.0014,Low
C13375,1,551.64,551.64,0,42,712,0.0421,1,False,False,False,False,True,1.0,High
C13376,16,1468.67,91.79,622,281,721,0.6648,1,False,False,False,False,True,0.9974,High
C13377,1,66.57,66.57,0,25,707,0.0424,1,False,False,False,True,False,1.0,High
C13378,1,31.68,31.68,0,12,714,0.042,1,False,False,False,False,True,1.0,High
C13379,3,172.5,57.5,589,31,685,0.1312,1,False,False,False,True,False,0.9916,High
C13380,5,637.79,127.56,582,126,700,0.214,1,False,False,False,True,False,0.9981,High
C13381,2,195.25,97.62,349,32,595,0.1007,1,False,False,False,True,False,0.9999,High
C13382,1,58.58,58.58,0,17,564,0.0531,1,False,False,False,False,True,1.0,High
C13383,9,433.3,48.14,579,92,627,0.4299,0,False,False,False,False,True,0.0057,Low
C13384,10,1121.38,112.14,491,169,622,0.4815,1,False,False,False,False,True,0.9862,High
C13385,5,843.66,168.73,577,75,680,0.2203,1,False,False,False,False,True,0.9847,High
C13386,8,1249.58,156.2,604,175,705,0.3399,1,False,False,False,False,True,0.9959,High
C13387,8,946.18,118.27,608,188,670,0.3577,0,False,True,False,False,False,0.0043,Low
C13388,6,455.42,75.9,412,87,512,0.3509,1,False,False,False,False,True,0.9291,High
C13389,4,702.92,175.73,489,92,586,0.2044,1,False,False,False,False,True,0.9976,High
C13390,1,11.4,11.4,0,4,627,0.0478,1,False,False,False,True,False,1.0,High
C13391,13,1805.03,138.85,633,246,711,0.5478,0,False,False,False,False,True,0.0063,Low
C13393,6,365.66,60.94,593,65,711,0.2528,1,False,False,False,False,True,0.9987,High
C13394,1,211.24,211.24,0,41,676,0.0443,1,False,False,False,False,True,1.0,High
C13395,5,359.01,71.8,292,78,605,0.2475,1,False,False,False,False,True,0.9992,High
C13396,2,409.38,204.69,68,76,521,0.1149,1,False,False,False,False,True,0.9999,High
C13397,27,5524.55,204.61,630,759,722,1.1203,1,False,False,False,True,False,0.9877,High
C13398,1,35.0,35.0,0,11,624,0.048,1,False,False,False,False,True,1.0,High
C13399,38,6150.85,161.86,681,1146,710,1.6034,0,False,True,False,False,False,0.0001,Low
C13400,1,324.29,324.29,0,45,678,0.0442,1,False,False,False,False,True,1.0,High
C13402,11,973.77,88.52,637,130,691,0.4769,0,False,False,False,False,True,0.0002,Low
C13403,12,2118.86,176.57,649,272,664,0.5414,0,False,False,False,False,True,0.0001,Low
C13404,3,850.06,283.35,388,119,615,0.1461,1,False,False,False,False,True,0.9999,High
C13405,6,578.63,96.44,596,109,682,0.2635,0,False,False,False,True,False,0.0257,Low
C13406,1,56.68,56.68,0,20,686,0.0437,1,False,True,False,False,False,1.0,High
C13407,45,4606.67,102.37,662,757,722,1.8672,0,False,False,False,False,True,0.0002,Low
C13408,30,4293.11,143.1,625,720,712,1.2623,0,False,False,False,False,True,0.0443,Low
C13409,1,81.4,81.4,0,30,703,0.0426,1,False,False,False,False,True,1.0,High
C13410,4,674.95,168.74,382,142,499,0.24,1,False,False,False,False,True,0.9746,High
C13411,1,47.56,47.56,0,10,639,0.0469,1,False,False,False,True,False,1.0,High
C13412,7,566.66,80.95,614,128,713,0.2941,1,False,False,False,False,True,0.9951,High
C13413,4,226.18,56.54,107,35,284,0.4211,1,False,False,False,False,True,0.9885,High
C13414,1,79.99,79.99,0,31,364,0.0822,1,False,True,False,False,False,0.9998,High
C13415,2,71.44,35.72,2,14,331,0.1807,1,False,False,True,False,False,0.9998,High
C13416,2,384.74,192.37,68,50,579,0.1034,1,False,False,False,False,True,0.9999,High
C13417,2,183.53,91.76,132,13,293,0.2041,1,False,False,False,False,True,0.9998,High
C13418,4,318.36,79.59,316,80,565,0.212,1,False,False,False,False,True,0.9995,High
C13419,5,617.65,123.53,434,87,514,0.2913,0,False,False,False,False,True,0.1092,Low
C13420,3,174.9,58.3,260,37,713,0.1261,1,False,False,False,False,True,1.0,High
C13421,10,558.21,55.82,584,83,649,0.4615,0,False,True,False,False,False,0.0064,Low
C13422,3,473.1,157.7,65,27,702,0.128,1,False,False,False,False,True,1.0,High
C13423,9,742.88,82.54,661,143,700,0.3852,0,False,False,False,True,False,0.0002,Low
C13424,3,486.23,162.08,325,66,443,0.2027,1,False,False,False,True,False,0.9954,High
C13425,3,474.3,158.1,445,87,679,0.1324,1,False,False,False,False,True,1.0,High
C13426,16,1761.32,110.08,506,157,613,0.7818,1,False,False,False,False,True,0.9525,High
C13427,26,2001.85,76.99,710,367,710,1.097,0,False,False,False,False,True,0.0001,Low
C13428,24,3257.37,135.72,623,533,728,0.9877,1,False,False,False,False,True,0.9976,High
C13429,3,250.37,83.46,218,62,445,0.2018,1,False,True,False,False,False,0.9997,High
C13430,1,215.9,215.9,0,36,681,0.044,1,False,False,False,False,True,1.0,High
C13431,31,3203.91,103.35,728,665,729,1.274,0,False,True,False,False,False,0.0002,Low
C13433,7,784.43,112.06,646,133,675,0.3107,0,False,False,True,False,False,0.0001,Low
C13434,4,293.95,73.49,599,53,616,0.1945,0,False,False,False,False,True,0.002,Low
C13435,1,77.65,77.65,0,9,691,0.0434,1,False,False,False,False,True,1.0,High
C13436,17,1781.35,104.79,570,233,617,0.8252,0,False,False,False,False,True,0.007,Low
C13437,6,492.64,82.11,403,119,680,0.2643,1,False,False,False,True,False,0.9999,High
C13438,15,1573.28,104.89,709,243,724,0.6207,0,False,False,False,True,False,0.0003,Low
C13439,27,3163.84,117.18,658,494,722,1.1203,0,False,False,False,False,True,0.0002,Low
C13440,6,832.51,138.75,639,100,703,0.2557,0,False,False,False,True,False,0.0003,Low
C13441,17,2209.09,129.95,653,315,673,0.7567,0,False,False,False,True,False,0.0001,Low
C13442,5,243.91,48.78,551,63,719,0.2083,1,False,False,False,False,True,0.9998,High
C13443,6,715.55,119.26,341,163,678,0.2651,1,False,False,False,False,True,0.9999,High
C13444,2,164.91,82.46,49,17,469,0.1277,1,False,False,False,True,False,0.9999,High
C13445,12,800.95,66.75,596,151,684,0.5255,0,False,False,False,False,True,0.0385,Low
C13446,13,933.27,71.79,685,128,713,0.5462,0,False,False,False,False,True,0.0002,Low
C13447,4,1093.79,273.45,517,118,613,0.1954,1,False,False,False,False,True,0.9937,High
C13449,13,867.6,66.74,640,91,715,0.5447,0,False,False,False,False,True,0.0003,Low
C13450,1,22.0,22.0,0,11,558,0.0537,1,False,False,False,False,True,1.0,High
C13451,2,37.51,18.76,92,8,430,0.1392,1,False,False,False,False,True,0.9993,High
C13452,3,342.55,114.18,554,83,646,0.1391,1,True,False,False,False,False,0.9985,High
C13453,5,1336.65,267.33,240,184,476,0.3145,1,False,False,False,True,False,0.9919,High
C13454,33,1921.73,58.23,688,342,700,1.4123,0,True,False,False,False,False,0.0001,Low
C13455,48,5612.73,116.93,694,1006,721,1.9945,0,True,False,False,False,False,0.0002,Low
C13456,6,1000.99,166.83,481,116,613,0.2932,1,False,False,False,False,True,0.996,High
C13457,15,1838.69,122.58,608,255,688,0.6531,0,False,False,False,True,False,0.0119,Low
C13458,1,135.2,135.2,0,25,597,0.0502,1,False,False,False,False,True,1.0,High
